season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id,total_judge_score,judge_percent,exit_week
30,6,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,38.0,True,364.0,0.1043956043956044,False,30_Jimmie Allen,38.0,0.1043956043956044,8.0
30,7,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,38.0,True,327.0,0.1162079510703364,False,30_Jimmie Allen,38.0,0.1162079510703364,8.0
30,8,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,32.0,True,308.0,0.1038961038961039,True,30_Jimmie Allen,32.0,0.1038961038961039,8.0
30,9,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,0.0,False,226.0,0.0,False,30_Jimmie Allen,0.0,0.0,8.0
30,10,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,0.0,False,157.0,0.0,False,30_Jimmie Allen,0.0,0.0,8.0
30,1,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,25.0,True,366.0,0.0683060109289617,False,30_Olivia Jade,25.0,0.0683060109289617,8.0
30,2,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,27.0,True,385.0,0.0701298701298701,False,30_Olivia Jade,27.0,0.0701298701298701,8.0
30,3,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,24.0,True,298.0,0.0805369127516778,False,30_Olivia Jade,24.0,0.0805369127516778,8.0
30,4,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,35.0,True,417.0,0.0839328537170263,False,30_Olivia Jade,35.0,0.0839328537170263,8.0
30,5,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,385.0,0.0935064935064935,False,30_Olivia Jade,36.0,0.0935064935064935,8.0
30,6,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,364.0,0.0989010989010989,False,30_Olivia Jade,36.0,0.0989010989010989,8.0
30,7,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,42.0,True,327.0,0.128440366972477,False,30_Olivia Jade,42.0,0.128440366972477,8.0
30,8,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,308.0,0.1168831168831168,True,30_Olivia Jade,36.0,0.1168831168831168,8.0
30,9,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,0.0,False,226.0,0.0,False,30_Olivia Jade,0.0,0.0,8.0
30,10,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,0.0,False,157.0,0.0,False,30_Olivia Jade,0.0,0.0,8.0
30,1,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,29.0,True,366.0,0.0792349726775956,False,30_JoJo Siwa,29.0,0.0792349726775956,
30,2,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,31.0,True,385.0,0.0805194805194805,False,30_JoJo Siwa,31.0,0.0805194805194805,
30,3,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,24.0,True,298.0,0.0805369127516778,False,30_JoJo Siwa,24.0,0.0805369127516778,
30,4,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,35.0,True,417.0,0.0839328537170263,False,30_JoJo Siwa,35.0,0.0839328537170263,
30,5,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,385.0,0.1038961038961039,False,30_JoJo Siwa,40.0,0.1038961038961039,
30,6,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,364.0,0.1098901098901098,False,30_JoJo Siwa,40.0,0.1098901098901098,
30,7,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,39.0,True,327.0,0.1192660550458715,False,30_JoJo Siwa,39.0,0.1192660550458715,
30,8,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,41.0,True,308.0,0.1331168831168831,False,30_JoJo Siwa,41.0,0.1331168831168831,
30,9,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,226.0,0.1769911504424778,False,30_JoJo Siwa,40.0,0.1769911504424778,
30,10,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,157.0,0.2547770700636942,False,30_JoJo Siwa,40.0,0.2547770700636942,
30,1,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,25.0,True,366.0,0.0683060109289617,False,30_Christine Chiu,25.0,0.0683060109289617,3.0
30,2,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,24.0,True,385.0,0.0623376623376623,False,30_Christine Chiu,24.0,0.0623376623376623,3.0
30,3,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,21.0,True,298.0,0.0704697986577181,True,30_Christine Chiu,21.0,0.0704697986577181,3.0
30,4,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,417.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,5,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,385.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,6,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,364.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,7,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,327.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,8,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,308.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,9,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,226.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,10,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,157.0,0.0,False,30_Christine Chiu,0.0,0.0,3.0
30,1,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,26.0,True,366.0,0.0710382513661202,False,30_Kenya Moore,26.0,0.0710382513661202,6.0
30,2,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,24.0,True,385.0,0.0623376623376623,False,30_Kenya Moore,24.0,0.0623376623376623,6.0
30,3,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,21.0,True,298.0,0.0704697986577181,False,30_Kenya Moore,21.0,0.0704697986577181,6.0
30,4,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,29.5,True,417.0,0.0707434052757793,False,30_Kenya Moore,29.5,0.0707434052757793,6.0
30,5,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,36.0,True,385.0,0.0935064935064935,False,30_Kenya Moore,36.0,0.0935064935064935,6.0
30,6,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,32.0,True,364.0,0.0879120879120879,True,30_Kenya Moore,32.0,0.0879120879120879,6.0
30,7,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,327.0,0.0,False,30_Kenya Moore,0.0,0.0,6.0
30,8,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,308.0,0.0,False,30_Kenya Moore,0.0,0.0,6.0
30,9,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,226.0,0.0,False,30_Kenya Moore,0.0,0.0,6.0
30,10,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,157.0,0.0,False,30_Kenya Moore,0.0,0.0,6.0
30,1,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,28.0,True,366.0,0.0765027322404371,False,30_Amanda Kloots,28.0,0.0765027322404371,
30,2,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,32.0,True,385.0,0.0831168831168831,False,30_Amanda Kloots,32.0,0.0831168831168831,
30,3,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,24.0,True,298.0,0.0805369127516778,False,30_Amanda Kloots,24.0,0.0805369127516778,
30,4,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,34.0,True,417.0,0.0815347721822542,False,30_Amanda Kloots,34.0,0.0815347721822542,
30,5,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.0,True,385.0,0.1012987012987013,False,30_Amanda Kloots,39.0,0.1012987012987013,
30,6,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,38.0,True,364.0,0.1043956043956044,False,30_Amanda Kloots,38.0,0.1043956043956044,
30,7,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,34.0,True,327.0,0.1039755351681957,False,30_Amanda Kloots,34.0,0.1039755351681957,
30,8,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,42.0,True,308.0,0.1363636363636363,False,30_Amanda Kloots,42.0,0.1363636363636363,
30,9,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.5,True,226.0,0.1747787610619469,False,30_Amanda Kloots,39.5,0.1747787610619469,
30,10,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.0,True,157.0,0.2484076433121019,False,30_Amanda Kloots,39.0,0.2484076433121019,
31,1,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,18.0,True,382.0,0.0471204188481675,True,31_Jason Lewis,18.0,0.0471204188481675,1.0
31,2,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,412.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,3,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,403.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,4,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,410.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,5,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,448.5,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,6,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,345.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,7,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,325.5,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,8,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,314.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,9,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,220.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,10,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,156.0,0.0,False,31_Jason Lewis,0.0,0.0,1.0
31,1,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,21.0,True,382.0,0.0549738219895288,False,31_Cheryl Ladd,21.0,0.0549738219895288,3.0
31,2,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,21.0,True,412.0,0.0509708737864077,False,31_Cheryl Ladd,21.0,0.0509708737864077,3.0
31,3,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,24.0,True,403.0,0.0595533498759305,True,31_Cheryl Ladd,24.0,0.0595533498759305,3.0
31,4,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,410.0,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,5,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,448.5,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,6,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,345.0,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,7,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,325.5,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,8,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,314.0,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,9,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,220.0,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,10,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,156.0,0.0,False,31_Cheryl Ladd,0.0,0.0,3.0
31,1,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,382.0,0.0732984293193717,False,31_Selma Blair,28.0,0.0732984293193717,
31,2,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,412.0,0.0679611650485436,False,31_Selma Blair,28.0,0.0679611650485436,
31,3,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,403.0,0.0694789081885856,False,31_Selma Blair,28.0,0.0694789081885856,
31,4,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,32.0,True,410.0,0.0780487804878048,False,31_Selma Blair,32.0,0.0780487804878048,
31,5,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,40.0,True,448.5,0.0891861761426978,False,31_Selma Blair,40.0,0.0891861761426978,
31,6,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,345.0,0.0,False,31_Selma Blair,0.0,0.0,
31,7,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,325.5,0.0,False,31_Selma Blair,0.0,0.0,
31,8,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,314.0,0.0,False,31_Selma Blair,0.0,0.0,
31,9,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,220.0,0.0,False,31_Selma Blair,0.0,0.0,
31,10,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,156.0,0.0,False,31_Selma Blair,0.0,0.0,
31,1,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,23.0,True,382.0,0.0602094240837696,False,31_Joseph Baena,23.0,0.0602094240837696,5.0
31,2,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,24.0,True,412.0,0.058252427184466,False,31_Joseph Baena,24.0,0.058252427184466,5.0
31,3,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,29.0,True,403.0,0.0719602977667493,False,31_Joseph Baena,29.0,0.0719602977667493,5.0
31,4,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,28.0,True,410.0,0.0682926829268292,False,31_Joseph Baena,28.0,0.0682926829268292,5.0
31,5,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,35.0,True,448.5,0.0780379041248606,True,31_Joseph Baena,35.0,0.0780379041248606,5.0
31,6,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,0.0,False,345.0,0.0,False,31_Joseph Baena,0.0,0.0,5.0
31,7,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,0.0,False,325.5,0.0,False,31_Joseph Baena,0.0,0.0,5.0
31,8,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,0.0,False,314.0,0.0,False,31_Joseph Baena,0.0,0.0,5.0
31,9,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,0.0,False,220.0,0.0,False,31_Joseph Baena,0.0,0.0,5.0
31,10,Joseph Baena,Daniella Karagach,Actor/Actress,24,Eliminated Week 5,11,5.0,0.0,False,156.0,0.0,False,31_Joseph Baena,0.0,0.0,5.0
31,1,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,21.0,True,382.0,0.0549738219895288,False,31_Trevor Donovan,21.0,0.0549738219895288,9.0
31,2,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,30.0,True,412.0,0.0728155339805825,False,31_Trevor Donovan,30.0,0.0728155339805825,9.0
31,3,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,27.0,True,403.0,0.0669975186104218,False,31_Trevor Donovan,27.0,0.0669975186104218,9.0
31,4,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,28.0,True,410.0,0.0682926829268292,False,31_Trevor Donovan,28.0,0.0682926829268292,9.0
31,5,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,36.0,True,448.5,0.0802675585284281,False,31_Trevor Donovan,36.0,0.0802675585284281,9.0
31,6,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,34.0,True,345.0,0.0985507246376811,False,31_Trevor Donovan,34.0,0.0985507246376811,9.0
31,7,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,39.0,True,325.5,0.1198156682027649,False,31_Trevor Donovan,39.0,0.1198156682027649,9.0
31,8,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,39.0,True,314.0,0.1242038216560509,False,31_Trevor Donovan,39.0,0.1242038216560509,9.0
31,9,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,32.5,True,220.0,0.1477272727272727,True,31_Trevor Donovan,32.5,0.1477272727272727,9.0
31,10,Trevor Donovan,Emma Slater,Actor/Actress,39,Eliminated Week 9,6,9.0,0.0,False,156.0,0.0,False,31_Trevor Donovan,0.0,0.0,9.0
31,1,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,27.0,True,382.0,0.0706806282722513,False,31_Daniel Durant,27.0,0.0706806282722513,9.0
31,2,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,29.0,True,412.0,0.0703883495145631,False,31_Daniel Durant,29.0,0.0703883495145631,9.0
31,3,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,31.0,True,403.0,0.0769230769230769,False,31_Daniel Durant,31.0,0.0769230769230769,9.0
31,4,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,29.0,True,410.0,0.0707317073170731,False,31_Daniel Durant,29.0,0.0707317073170731,9.0
31,5,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,33.5,True,448.5,0.0746934225195094,False,31_Daniel Durant,33.5,0.0746934225195094,9.0
31,6,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,34.0,True,345.0,0.0985507246376811,False,31_Daniel Durant,34.0,0.0985507246376811,9.0
31,7,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,36.5,True,325.5,0.1121351766513056,False,31_Daniel Durant,36.5,0.1121351766513056,9.0
31,8,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,39.0,True,314.0,0.1242038216560509,False,31_Daniel Durant,39.0,0.1242038216560509,9.0
31,9,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,34.5,True,220.0,0.1568181818181818,True,31_Daniel Durant,34.5,0.1568181818181818,9.0
31,10,Daniel Durant,Britt Stewart,Actor/Actress,32,Eliminated Week 9,5,9.0,0.0,False,156.0,0.0,False,31_Daniel Durant,0.0,0.0,9.0
31,1,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,29.0,True,382.0,0.0759162303664921,False,31_Wayne Brady,29.0,0.0759162303664921,
31,2,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,32.0,True,412.0,0.0776699029126213,False,31_Wayne Brady,32.0,0.0776699029126213,
31,3,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,33.0,True,403.0,0.0818858560794044,False,31_Wayne Brady,33.0,0.0818858560794044,
31,4,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,36.0,True,410.0,0.0878048780487804,False,31_Wayne Brady,36.0,0.0878048780487804,
31,5,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,41.0,True,448.5,0.0914158305462653,False,31_Wayne Brady,41.0,0.0914158305462653,
31,6,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,34.0,True,345.0,0.0985507246376811,False,31_Wayne Brady,34.0,0.0985507246376811,
31,7,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,38.0,True,325.5,0.1167434715821812,False,31_Wayne Brady,38.0,0.1167434715821812,
31,8,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,45.0,True,314.0,0.143312101910828,False,31_Wayne Brady,45.0,0.143312101910828,
31,9,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,36.5,True,220.0,0.1659090909090909,False,31_Wayne Brady,36.5,0.1659090909090909,
31,10,Wayne Brady,Witney Carson,Comedian,50,3rd Place,3,,38.0,True,156.0,0.2435897435897435,False,31_Wayne Brady,38.0,0.2435897435897435,
31,1,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,20.0,True,382.0,0.0523560209424083,False,31_Sam Champion,20.0,0.0523560209424083,4.0
31,2,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,26.0,True,412.0,0.0631067961165048,False,31_Sam Champion,26.0,0.0631067961165048,4.0
31,3,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,25.0,True,403.0,0.0620347394540942,False,31_Sam Champion,25.0,0.0620347394540942,4.0
31,4,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,25.0,True,410.0,0.0609756097560975,True,31_Sam Champion,25.0,0.0609756097560975,4.0
31,5,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,448.5,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,6,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,345.0,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,7,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,325.5,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,8,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,314.0,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,9,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,220.0,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,10,Sam Champion,Cheryl Burke,News Anchor,61,Eliminated Week 4,13,4.0,0.0,False,156.0,0.0,False,31_Sam Champion,0.0,0.0,4.0
31,1,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,20.0,True,382.0,0.0523560209424083,False,31_Jessie James Decker,20.0,0.0523560209424083,6.0
31,2,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,25.0,True,412.0,0.0606796116504854,False,31_Jessie James Decker,25.0,0.0606796116504854,6.0
31,3,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,26.0,True,403.0,0.064516129032258,False,31_Jessie James Decker,26.0,0.064516129032258,6.0
31,4,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,31.0,True,410.0,0.0756097560975609,False,31_Jessie James Decker,31.0,0.0756097560975609,6.0
31,5,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,36.0,True,448.5,0.0802675585284281,False,31_Jessie James Decker,36.0,0.0802675585284281,6.0
31,6,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,32.0,True,345.0,0.0927536231884058,True,31_Jessie James Decker,32.0,0.0927536231884058,6.0
31,7,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,0.0,False,325.5,0.0,False,31_Jessie James Decker,0.0,0.0,6.0
31,8,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,0.0,False,314.0,0.0,False,31_Jessie James Decker,0.0,0.0,6.0
31,9,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,0.0,False,220.0,0.0,False,31_Jessie James Decker,0.0,0.0,6.0
31,10,Jessie James Decker,Alan Bersten,Singer/Rapper,34,Eliminated Week 6,10,6.0,0.0,False,156.0,0.0,False,31_Jessie James Decker,0.0,0.0,6.0
31,1,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,26.0,True,382.0,0.0680628272251308,False,31_Jordin Sparks,26.0,0.0680628272251308,7.0
31,2,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,27.0,True,412.0,0.0655339805825242,False,31_Jordin Sparks,27.0,0.0655339805825242,7.0
31,3,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,29.0,True,403.0,0.0719602977667493,False,31_Jordin Sparks,29.0,0.0719602977667493,7.0
31,4,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,34.0,True,410.0,0.0829268292682926,False,31_Jordin Sparks,34.0,0.0829268292682926,7.0
31,5,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,35.5,True,448.5,0.0791527313266443,False,31_Jordin Sparks,35.5,0.0791527313266443,7.0
31,6,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,34.0,True,345.0,0.0985507246376811,False,31_Jordin Sparks,34.0,0.0985507246376811,7.0
31,7,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,34.5,True,325.5,0.1059907834101382,True,31_Jordin Sparks,34.5,0.1059907834101382,7.0
31,8,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,0.0,False,314.0,0.0,False,31_Jordin Sparks,0.0,0.0,7.0
31,9,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,0.0,False,220.0,0.0,False,31_Jordin Sparks,0.0,0.0,7.0
31,10,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,Eliminated Week 7,9,7.0,0.0,False,156.0,0.0,False,31_Jordin Sparks,0.0,0.0,7.0
31,1,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,50,Eliminated Week 8,8,8.0,24.0,True,382.0,0.06282722513089,False,31_Heidi D'Amelio,24.0,0.06282722513089,8.0
