season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id
29,2,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,18.0,True,273.0,0.06593406593406594,False,29_Jeannie Mai
29,3,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,22.0,True,281.0,0.07829181494661921,False,29_Jeannie Mai
29,4,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,21.0,True,301.0,0.06976744186046512,False,29_Jeannie Mai
29,5,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,24.0,True,287.0,0.08362369337979095,False,29_Jeannie Mai
29,6,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,25.0,True,268.0,0.09328358208955224,False,29_Jeannie Mai
29,7,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,25.0,True,260.0,0.09615384615384616,False,29_Jeannie Mai
29,8,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,0.0,False,221.9996,0.0,False,29_Jeannie Mai
29,9,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,0.0,False,192.9992,0.0,False,29_Jeannie Mai
29,10,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,0.0,False,174.0,0.0,False,29_Jeannie Mai
29,11,Jeannie Mai,Brandon Armstrong,TV Personality,41,Withdrew,9,,0.0,False,118.5,0.0,False,29_Jeannie Mai
30,1,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,13.0,True,366.0,0.03551912568306011,False,30_Martin Kove
30,2,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,15.0,True,385.0,0.03896103896103896,True,30_Martin Kove
30,3,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,298.0,0.0,False,30_Martin Kove
30,4,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,417.0,0.0,False,30_Martin Kove
30,5,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,385.0,0.0,False,30_Martin Kove
30,6,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,364.0,0.0,False,30_Martin Kove
30,7,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,327.0,0.0,False,30_Martin Kove
30,8,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,308.0,0.0,False,30_Martin Kove
30,9,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,226.0,0.0,False,30_Martin Kove
30,10,Martin Kove,Britt Stewart,Actor/Actress,75,Eliminated Week 2,15,2.0,0.0,False,157.0,0.0,False,30_Martin Kove
30,1,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,24.0,True,366.0,0.06557377049180328,False,30_Brian Austin Green
30,2,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,23.0,True,385.0,0.05974025974025974,False,30_Brian Austin Green
30,3,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,19.0,True,298.0,0.06375838926174497,False,30_Brian Austin Green
30,4,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,26.0,True,417.0,0.06235011990407674,True,30_Brian Austin Green
30,5,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,385.0,0.0,False,30_Brian Austin Green
30,6,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,364.0,0.0,False,30_Brian Austin Green
30,7,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,327.0,0.0,False,30_Brian Austin Green
30,8,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,308.0,0.0,False,30_Brian Austin Green
30,9,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,226.0,0.0,False,30_Brian Austin Green
30,10,Brian Austin Green,Sharna Burgess,Actor/Actress,48,Eliminated Week 4,13,4.0,0.0,False,157.0,0.0,False,30_Brian Austin Green
30,1,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,26.0,True,366.0,0.07103825136612021,False,30_Melora Hardin
30,2,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,27.0,True,385.0,0.07012987012987013,False,30_Melora Hardin
30,3,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,23.0,True,298.0,0.07718120805369127,False,30_Melora Hardin
30,4,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,36.5,True,417.0,0.08752997601918465,False,30_Melora Hardin
30,5,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,36.0,True,385.0,0.09350649350649351,False,30_Melora Hardin
30,6,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,34.0,True,364.0,0.09340659340659341,False,30_Melora Hardin
30,7,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,38.0,True,327.0,0.1162079510703364,False,30_Melora Hardin
30,8,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,42.0,True,308.0,0.13636363636363635,False,30_Melora Hardin
30,9,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,36.0,True,226.0,0.1592920353982301,True,30_Melora Hardin
30,10,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,Eliminated Week 9,6,9.0,0.0,False,157.0,0.0,False,30_Melora Hardin
30,1,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,24.0,True,366.0,0.06557377049180328,False,30_Matt James
30,2,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,22.0,True,385.0,0.05714285714285714,False,30_Matt James
30,3,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,20.0,True,298.0,0.06711409395973154,False,30_Matt James
30,4,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,28.5,True,417.0,0.0683453237410072,True,30_Matt James
30,5,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,385.0,0.0,False,30_Matt James
30,6,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,364.0,0.0,False,30_Matt James
30,7,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,327.0,0.0,False,30_Matt James
30,8,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,308.0,0.0,False,30_Matt James
30,9,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,226.0,0.0,False,30_Matt James
30,10,Matt James,Lindsay Arnold,Athlete,29,Eliminated Week 4,12,4.0,0.0,False,157.0,0.0,False,30_Matt James
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,24.0,True,366.0,0.06557377049180328,False,"30_Mike ""The Miz"" Mizanin"
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,26.0,True,385.0,0.06753246753246753,False,"30_Mike ""The Miz"" Mizanin"
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,22.0,True,298.0,0.0738255033557047,False,"30_Mike ""The Miz"" Mizanin"
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,32.5,True,417.0,0.07793764988009592,False,"30_Mike ""The Miz"" Mizanin"
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,32.0,True,385.0,0.08311688311688312,False,"30_Mike ""The Miz"" Mizanin"
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,34.0,True,364.0,0.09340659340659341,False,"30_Mike ""The Miz"" Mizanin"
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,32.0,True,327.0,0.09785932721712538,True,"30_Mike ""The Miz"" Mizanin"
30,8,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,0.0,False,308.0,0.0,False,"30_Mike ""The Miz"" Mizanin"
30,9,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,0.0,False,226.0,0.0,False,"30_Mike ""The Miz"" Mizanin"
30,10,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,Eliminated Week 7,9,7.0,0.0,False,157.0,0.0,False,"30_Mike ""The Miz"" Mizanin"
30,1,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,28.0,True,366.0,0.07650273224043716,False,30_Suni Lee
30,2,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,28.0,True,385.0,0.07272727272727272,False,30_Suni Lee
30,3,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,21.0,True,298.0,0.07046979865771812,False,30_Suni Lee
30,4,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,34.0,True,417.0,0.0815347721822542,False,30_Suni Lee
30,5,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,36.0,True,385.0,0.09350649350649351,False,30_Suni Lee
30,6,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,36.0,True,364.0,0.0989010989010989,False,30_Suni Lee
30,7,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,34.0,True,327.0,0.10397553516819572,False,30_Suni Lee
30,8,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,42.0,True,308.0,0.13636363636363635,False,30_Suni Lee
30,9,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,37.5,True,226.0,0.16592920353982302,True,30_Suni Lee
30,10,Suni Lee,Sasha Farber,Athlete,18,Eliminated Week 9,5,9.0,0.0,False,157.0,0.0,False,30_Suni Lee
30,1,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,21.0,True,366.0,0.05737704918032787,False,30_Iman Shumpert
30,2,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,25.0,True,385.0,0.06493506493506493,False,30_Iman Shumpert
30,3,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,19.0,True,298.0,0.06375838926174497,False,30_Iman Shumpert
30,4,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,31.5,True,417.0,0.07553956834532374,False,30_Iman Shumpert
30,5,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,28.0,True,385.0,0.07272727272727272,False,30_Iman Shumpert
30,6,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,40.0,True,364.0,0.10989010989010989,False,30_Iman Shumpert
30,7,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,34.0,True,327.0,0.10397553516819572,False,30_Iman Shumpert
30,8,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,35.0,True,308.0,0.11363636363636363,False,30_Iman Shumpert
30,9,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,37.5,True,226.0,0.16592920353982302,False,30_Iman Shumpert
30,10,Iman Shumpert,Daniella Karagach,Athlete,31,1st Place,1,,40.0,True,157.0,0.25477707006369427,False,30_Iman Shumpert
30,1,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,24.0,True,366.0,0.06557377049180328,False,30_Cody Rigsby
30,2,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,24.0,True,385.0,0.06233766233766234,False,30_Cody Rigsby
30,3,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,18.0,True,298.0,0.06040268456375839,False,30_Cody Rigsby
30,4,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,29.0,True,417.0,0.06954436450839328,False,30_Cody Rigsby
30,5,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,32.0,True,385.0,0.08311688311688312,False,30_Cody Rigsby
30,6,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,36.0,True,364.0,0.0989010989010989,False,30_Cody Rigsby
30,7,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,36.0,True,327.0,0.11009174311926606,False,30_Cody Rigsby
30,8,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,38.0,True,308.0,0.12337662337662338,False,30_Cody Rigsby
30,9,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,35.5,True,226.0,0.1570796460176991,False,30_Cody Rigsby
30,10,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,3rd Place,3,,38.0,True,157.0,0.24203821656050956,False,30_Cody Rigsby
30,1,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,27.0,True,366.0,0.07377049180327869,False,30_Melanie C
30,2,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,30.0,True,385.0,0.07792207792207792,False,30_Melanie C
30,3,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,22.0,True,298.0,0.0738255033557047,False,30_Melanie C
30,4,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,33.0,True,417.0,0.07913669064748201,False,30_Melanie C
30,5,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,36.0,True,385.0,0.09350649350649351,True,30_Melanie C
30,6,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,0.0,False,364.0,0.0,False,30_Melanie C
30,7,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,0.0,False,327.0,0.0,False,30_Melanie C
30,8,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,0.0,False,308.0,0.0,False,30_Melanie C
30,9,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,0.0,False,226.0,0.0,False,30_Melanie C
30,10,Melanie C,Gleb Savchenko,Singer/Rapper,47,Eliminated Week 5,11,5.0,0.0,False,157.0,0.0,False,30_Melanie C
30,1,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,22.0,True,366.0,0.060109289617486336,False,30_Jimmie Allen
30,2,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,27.0,True,385.0,0.07012987012987013,False,30_Jimmie Allen
30,3,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,20.0,True,298.0,0.06711409395973154,False,30_Jimmie Allen
30,4,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,32.5,True,417.0,0.07793764988009592,False,30_Jimmie Allen
30,5,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,34.0,True,385.0,0.08831168831168831,False,30_Jimmie Allen
30,6,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,38.0,True,364.0,0.1043956043956044,False,30_Jimmie Allen
30,7,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,38.0,True,327.0,0.1162079510703364,False,30_Jimmie Allen
30,8,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,32.0,True,308.0,0.1038961038961039,True,30_Jimmie Allen
30,9,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,0.0,False,226.0,0.0,False,30_Jimmie Allen
30,10,Jimmie Allen,Emma Slater,Singer/Rapper,36,Eliminated Week 8,7,8.0,0.0,False,157.0,0.0,False,30_Jimmie Allen
30,1,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,25.0,True,366.0,0.06830601092896176,False,30_Olivia Jade
30,2,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,27.0,True,385.0,0.07012987012987013,False,30_Olivia Jade
30,3,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,24.0,True,298.0,0.08053691275167785,False,30_Olivia Jade
30,4,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,35.0,True,417.0,0.08393285371702638,False,30_Olivia Jade
30,5,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,385.0,0.09350649350649351,False,30_Olivia Jade
30,6,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,364.0,0.0989010989010989,False,30_Olivia Jade
30,7,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,42.0,True,327.0,0.12844036697247707,False,30_Olivia Jade
30,8,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,36.0,True,308.0,0.11688311688311688,True,30_Olivia Jade
30,9,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,0.0,False,226.0,0.0,False,30_Olivia Jade
30,10,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,Eliminated Week 8,8,8.0,0.0,False,157.0,0.0,False,30_Olivia Jade
30,1,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,29.0,True,366.0,0.07923497267759563,False,30_JoJo Siwa
30,2,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,31.0,True,385.0,0.08051948051948052,False,30_JoJo Siwa
30,3,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,24.0,True,298.0,0.08053691275167785,False,30_JoJo Siwa
30,4,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,35.0,True,417.0,0.08393285371702638,False,30_JoJo Siwa
30,5,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,385.0,0.1038961038961039,False,30_JoJo Siwa
30,6,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,364.0,0.10989010989010989,False,30_JoJo Siwa
30,7,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,39.0,True,327.0,0.11926605504587157,False,30_JoJo Siwa
30,8,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,41.0,True,308.0,0.1331168831168831,False,30_JoJo Siwa
30,9,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,226.0,0.17699115044247787,False,30_JoJo Siwa
30,10,JoJo Siwa,Jenna Johnson,Social Media Personality,18,2nd Place,2,,40.0,True,157.0,0.25477707006369427,False,30_JoJo Siwa
30,1,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,25.0,True,366.0,0.06830601092896176,False,30_Christine Chiu
30,2,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,24.0,True,385.0,0.06233766233766234,False,30_Christine Chiu
30,3,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,21.0,True,298.0,0.07046979865771812,True,30_Christine Chiu
30,4,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,417.0,0.0,False,30_Christine Chiu
30,5,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,385.0,0.0,False,30_Christine Chiu
30,6,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,364.0,0.0,False,30_Christine Chiu
30,7,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,327.0,0.0,False,30_Christine Chiu
30,8,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,308.0,0.0,False,30_Christine Chiu
30,9,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,226.0,0.0,False,30_Christine Chiu
30,10,Christine Chiu,Pasha Pashkov,TV Personality,38,Eliminated Week 3,14,3.0,0.0,False,157.0,0.0,False,30_Christine Chiu
30,1,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,26.0,True,366.0,0.07103825136612021,False,30_Kenya Moore
30,2,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,24.0,True,385.0,0.06233766233766234,False,30_Kenya Moore
30,3,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,21.0,True,298.0,0.07046979865771812,False,30_Kenya Moore
30,4,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,29.5,True,417.0,0.07074340527577938,False,30_Kenya Moore
30,5,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,36.0,True,385.0,0.09350649350649351,False,30_Kenya Moore
30,6,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,32.0,True,364.0,0.08791208791208792,True,30_Kenya Moore
30,7,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,327.0,0.0,False,30_Kenya Moore
30,8,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,308.0,0.0,False,30_Kenya Moore
30,9,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,226.0,0.0,False,30_Kenya Moore
30,10,Kenya Moore,Brandon Armstrong,TV Personality,50,Eliminated Week 6,10,6.0,0.0,False,157.0,0.0,False,30_Kenya Moore
30,1,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,28.0,True,366.0,0.07650273224043716,False,30_Amanda Kloots
30,2,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,32.0,True,385.0,0.08311688311688312,False,30_Amanda Kloots
30,3,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,24.0,True,298.0,0.08053691275167785,False,30_Amanda Kloots
30,4,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,34.0,True,417.0,0.0815347721822542,False,30_Amanda Kloots
30,5,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.0,True,385.0,0.1012987012987013,False,30_Amanda Kloots
30,6,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,38.0,True,364.0,0.1043956043956044,False,30_Amanda Kloots
30,7,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,34.0,True,327.0,0.10397553516819572,False,30_Amanda Kloots
30,8,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,42.0,True,308.0,0.13636363636363635,False,30_Amanda Kloots
30,9,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.5,True,226.0,0.1747787610619469,False,30_Amanda Kloots
30,10,Amanda Kloots,Alan Bersten,TV Personality,39,4th Place,4,,39.0,True,157.0,0.2484076433121019,False,30_Amanda Kloots
31,1,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,18.0,True,382.0,0.04712041884816754,True,31_Jason Lewis
31,2,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,412.0,0.0,False,31_Jason Lewis
31,3,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,403.0,0.0,False,31_Jason Lewis
31,4,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,410.0,0.0,False,31_Jason Lewis
31,5,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,448.5,0.0,False,31_Jason Lewis
31,6,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,345.0,0.0,False,31_Jason Lewis
31,7,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,325.5,0.0,False,31_Jason Lewis
31,8,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,314.0,0.0,False,31_Jason Lewis
31,9,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,220.0,0.0,False,31_Jason Lewis
31,10,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,Eliminated Week 1,16,1.0,0.0,False,156.0,0.0,False,31_Jason Lewis
31,1,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,21.0,True,382.0,0.0549738219895288,False,31_Cheryl Ladd
31,2,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,21.0,True,412.0,0.050970873786407765,False,31_Cheryl Ladd
31,3,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,24.0,True,403.0,0.05955334987593052,True,31_Cheryl Ladd
31,4,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,410.0,0.0,False,31_Cheryl Ladd
31,5,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,448.5,0.0,False,31_Cheryl Ladd
31,6,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,345.0,0.0,False,31_Cheryl Ladd
31,7,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,325.5,0.0,False,31_Cheryl Ladd
31,8,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,314.0,0.0,False,31_Cheryl Ladd
31,9,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,220.0,0.0,False,31_Cheryl Ladd
31,10,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,Eliminated Week 3,14,3.0,0.0,False,156.0,0.0,False,31_Cheryl Ladd
31,1,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,382.0,0.07329842931937172,False,31_Selma Blair
31,2,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,412.0,0.06796116504854369,False,31_Selma Blair
31,3,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,28.0,True,403.0,0.06947890818858561,False,31_Selma Blair
31,4,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,32.0,True,410.0,0.07804878048780488,False,31_Selma Blair
31,5,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,40.0,True,448.5,0.08918617614269789,False,31_Selma Blair
31,6,Selma Blair,Sasha Farber,Actor/Actress,50,Withdrew,12,,0.0,False,345.0,0.0,False,31_Selma Blair
